model,external_key,anchor_item,value,explanation
claude-haiku-4-5,kreps2020_r0772,anchor_99th_pct_likelihood,7,"The outstanding efficacy, minimal side effects, full FDA approval rather than emergency authorization, 5-year protection, and UK/WHO endorsement make this an extremely appealing and safe choice."
claude-haiku-4-5,kreps2020_r0787,anchor_1st_pct_likelihood,3,"The Chinese origin and lower 50% efficacy give me pause despite Biden's endorsement, as a very liberal person I prioritize scientific efficacy and trustworthy sources."
claude-haiku-4-5,kreps2020_r0787,anchor_25th_pct_likelihood,5,"The UK origin and CDC endorsement are reassuring, and while 50% efficacy is modest, the safety profile and credible institutional backing make this slightly likely for me."
claude-haiku-4-5,kreps2020_r0787,anchor_50th_pct_likelihood,6,"The 90% efficacy and extremely low major side effect rate are compelling, and WHO endorsement carries significant weight despite the Chinese origin concern."
claude-haiku-4-5,kreps2020_r0787,anchor_75th_pct_likelihood,7,"US origin with CDC backing, 70% efficacy, 5-year protection, and very low side effect risks make this highly appealing and aligned with my values as someone who trusts public health institutions."
claude-haiku-4-5,kreps2020_r0787,anchor_99th_pct_likelihood,7,"Excellent efficacy, full FDA approval rather than emergency authorization, minimal side effect risk, and WHO endorsement represent the ideal vaccine profile I would absolutely accept."
claude-haiku-4-5,kreps2020_r0953,anchor_1st_pct_likelihood,2,"The combination of only 50% efficacy, a Chinese origin, and Biden's endorsement (which may raise skepticism given my independent politics) makes me moderately unlikely to accept this vaccine."
claude-haiku-4-5,kreps2020_r0953,anchor_25th_pct_likelihood,4,"While the UK origin and CDC endorsement are reassuring, the 50% efficacy and 1-year duration are modest, leaving me neutral overall."
claude-haiku-4-5,kreps2020_r0953,anchor_50th_pct_likelihood,5,"The 90% efficacy and extremely low major side effect risk are compelling, though the Chinese origin gives me slight pause despite WHO endorsement."
claude-haiku-4-5,kreps2020_r0953,anchor_75th_pct_likelihood,6,"A US-made vaccine with 70% efficacy, 5-year protection, and CDC endorsement combined with favorable safety profile makes me moderately likely to get this."
claude-haiku-4-5,kreps2020_r0953,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, 5-year duration, and negligible major side effects with a UK origin make this the most trustworthy option I would extremely likely accept."
claude-haiku-4-5,kreps2020_r1536,anchor_1st_pct_likelihood,2,"The combination of low efficacy, Chinese origin, and Biden endorsement creates significant hesitation for a conservative Republican."
claude-haiku-4-5,kreps2020_r1536,anchor_25th_pct_likelihood,4,"The UK origin and CDC endorsement improve my confidence somewhat, but 50% efficacy still feels inadequate for a vaccine decision."
claude-haiku-4-5,kreps2020_r1536,anchor_50th_pct_likelihood,5,"The 90% efficacy and minimal side effect risk are very attractive, though the Chinese origin gives me some pause."
claude-haiku-4-5,kreps2020_r1536,anchor_75th_pct_likelihood,6,"US origin, CDC endorsement, strong efficacy, and 5-year protection make this a compelling option I would likely accept."
claude-haiku-4-5,kreps2020_r1536,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, minimal side effects, and 5-year duration make this the clear choice for vaccine acceptance."
claude-haiku-4-5,kreps2020_r1444,anchor_1st_pct_likelihood,2,"The 50% efficacy is modest, the Chinese origin concerns me as a Republican, and Biden's endorsement doesn't persuade me given my party affiliation."
claude-haiku-4-5,kreps2020_r1444,anchor_25th_pct_likelihood,4,"The UK origin and CDC endorsement improve my confidence, but 50% efficacy and only 1-year protection still leave me uncertain."
claude-haiku-4-5,kreps2020_r1444,anchor_50th_pct_likelihood,5,"The 90% efficacy and minimal side effect risk are compelling, though the Chinese origin and WHO endorsement alone give me some pause as a moderate Republican."
claude-haiku-4-5,kreps2020_r1444,anchor_75th_pct_likelihood,6,"US origin, strong CDC backing, 70% efficacy, and 5-year protection make this highly attractive despite the modest minor side effect rate."
claude-haiku-4-5,kreps2020_r1444,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, 5-year protection, and minimal side effects make this an extremely compelling option I would definitely accept."
claude-haiku-4-5,kreps2020_r1364,anchor_1st_pct_likelihood,3,"The 50% efficacy is modest, and despite Biden's endorsement, the Chinese origin combined with only emergency authorization gives me pause."
claude-haiku-4-5,kreps2020_r1364,anchor_25th_pct_likelihood,5,"The UK origin and CDC endorsement are reassuring, and while 50% efficacy is moderate, I trust the institutional approval process."
claude-haiku-4-5,kreps2020_r1364,anchor_50th_pct_likelihood,6,"The 90% efficacy and extremely low major side effect risk are compelling, and WHO endorsement carries significant weight despite the Chinese origin."
claude-haiku-4-5,kreps2020_r1364,anchor_75th_pct_likelihood,7,"US-origin, CDC endorsement, strong efficacy, five-year protection, and favorable safety profile make this very attractive and trustworthy."
claude-haiku-4-5,kreps2020_r1364,anchor_99th_pct_likelihood,7,"Full FDA licensing, 90% efficacy, five-year duration, and minimal side effects with WHO backing represent an excellent safety and effectiveness profile."
claude-haiku-4-5,kreps2020_r1876,anchor_1st_pct_likelihood,2,The 50% efficacy is modest and the Chinese origin combined with emergency authorization rather than full approval makes me moderately unlikely to accept it.
claude-haiku-4-5,kreps2020_r1876,anchor_25th_pct_likelihood,4,"The UK origin and CDC endorsement are reassuring, but 50% efficacy still feels low, so I'm neutral overall."
claude-haiku-4-5,kreps2020_r1876,anchor_50th_pct_likelihood,5,"The 90% efficacy and extremely low major side effect rate are compelling, despite the Chinese origin, because the WHO endorsement adds credibility."
claude-haiku-4-5,kreps2020_r1876,anchor_75th_pct_likelihood,6,"US origin with CDC backing, good efficacy, long duration of protection, and acceptable side effect risks make me moderately likely to get this."
claude-haiku-4-5,kreps2020_r1876,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, 5-year protection, minimal major side effects, and WHO endorsement make this extremely likely for me to accept."
claude-haiku-4-5,kreps2020_r1720,anchor_1st_pct_likelihood,2,"China's origin and Biden's endorsement make me very hesitant, plus the 50% efficacy and 1 in 10 minor side effect rate are concerning."
claude-haiku-4-5,kreps2020_r1720,anchor_25th_pct_likelihood,4,"The UK origin is better and CDC endorsement helps, but 50% efficacy still seems low for my consideration."
claude-haiku-4-5,kreps2020_r1720,anchor_50th_pct_likelihood,3,"While 90% efficacy and minimal side effects are attractive, China's origin is a dealbreaker for me regardless of WHO support."
claude-haiku-4-5,kreps2020_r1720,anchor_75th_pct_likelihood,6,"US origin, CDC endorsement, 70% efficacy, and 5-year protection make this a credible option that I'd seriously consider."
claude-haiku-4-5,kreps2020_r1720,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, 5-year protection, and minimal side effects from a UK source makes this the most trustworthy option available."
claude-haiku-4-5,kreps2020_r1509,anchor_1st_pct_likelihood,3,"The low 50% efficacy and China's origin concern me, despite Biden's endorsement and FDA authorization."
claude-haiku-4-5,kreps2020_r1509,anchor_25th_pct_likelihood,5,"The CDC endorsement and UK origin are more reassuring, and the same efficacy with trusted authority makes this more acceptable."
claude-haiku-4-5,kreps2020_r1509,anchor_50th_pct_likelihood,6,The significantly higher 90% efficacy and extremely low major side effect risk outweigh my hesitation about China's origin given WHO backing.
claude-haiku-4-5,kreps2020_r1509,anchor_75th_pct_likelihood,7,"US origin, CDC endorsement, strong 70% efficacy, 5-year protection, and low side effect risks make this very likely for me to accept."
claude-haiku-4-5,kreps2020_r1509,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, 5-year duration, minimal major side effects, and WHO endorsement represent an ideal vaccine I would definitely take."
claude-haiku-4-5,kreps2020_r1838,anchor_1st_pct_likelihood,2,"The low 50% efficacy, Chinese origin, and Biden endorsement (as an Independent, I prefer non-partisan sources) make me moderately unlikely to accept this vaccine."
claude-haiku-4-5,kreps2020_r1838,anchor_25th_pct_likelihood,4,"The UK origin and CDC endorsement are reassuring, but the still-modest 50% efficacy leaves me neutral about acceptance."
claude-haiku-4-5,kreps2020_r1838,anchor_50th_pct_likelihood,5,"The excellent 90% efficacy and extremely low major side effect risk make me slightly likely to accept despite the Chinese origin, as the medical benefits outweigh that concern."
claude-haiku-4-5,kreps2020_r1838,anchor_75th_pct_likelihood,6,"The US origin, strong 70% efficacy, 5-year protection, and CDC endorsement make me moderately likely to accept this domestically-developed vaccine."
claude-haiku-4-5,kreps2020_r1838,anchor_99th_pct_likelihood,7,"The outstanding 90% efficacy, full FDA approval, 5-year duration, minimal side effect risk, and WHO endorsement make me extremely likely to accept this vaccine."
claude-haiku-4-5,kreps2020_r0067,anchor_1st_pct_likelihood,2,"The combination of low efficacy, China's origin, and Biden's endorsement as a Democrat creates hesitation for a moderate Republican like myself."
claude-haiku-4-5,kreps2020_r0067,anchor_25th_pct_likelihood,4,"The UK origin and CDC endorsement are more reassuring, but the low 50% efficacy keeps me neutral rather than leaning toward acceptance."
claude-haiku-4-5,kreps2020_r0067,anchor_50th_pct_likelihood,5,"The high 90% efficacy and extremely low major side effect rate are compelling, though China's origin gives me some pause as a Republican."
claude-haiku-4-5,kreps2020_r0067,anchor_75th_pct_likelihood,6,"US origin with strong CDC backing, decent 70% efficacy, and 5-year protection make this genuinely appealing despite the slightly higher minor side effect rate."
claude-haiku-4-5,kreps2020_r0067,anchor_99th_pct_likelihood,7,"Full FDA approval, 90% efficacy, 5-year duration, and minimal side effects make this the clear choice regardless of other factors."
claude-haiku-4-5,kreps2020_r0007,anchor_1st_pct_likelihood,2,The Chinese origin combined with Biden's endorsement rather than established health authorities makes me moderately unlikely to accept this vaccine despite its emergency authorization.
claude-haiku-4-5,kreps2020_r0007,anchor_25th_pct_likelihood,5,"The UK origin and CDC endorsement significantly increase my confidence, and while 50% efficacy is modest, the safety profile and institutional backing make this slightly likely for me."
claude-haiku-4-5,kreps2020_r0007,anchor_50th_pct_likelihood,6,"The 90% efficacy and extremely low major side effect rate are compelling, and though it's from China, the WHO endorsement provides reassurance that outweighs my initial hesitation."
claude-haiku-4-5,kreps2020_r0007,anchor_75th_pct_likelihood,7,"Domestic origin with CDC backing, 70% efficacy, 5-year protection, and excellent safety metrics make this extremely likely—I trust US health authorities and domestic manufacturing."
claude-haiku-4-5,kreps2020_r0007,anchor_99th_pct_likelihood,7,"Full FDA approval with 90% efficacy, minimal side effects, 5-year duration, and WHO endorsement represent the ideal vaccine profile regardless of UK origin."
claude-haiku-4-5,kreps2020_r0626,anchor_1st_pct_likelihood,2,"The 50% efficacy is weak, and I'm concerned about a vaccine from China despite Biden's endorsement, given the side effect risks."
claude-haiku-4-5,kreps2020_r0626,anchor_25th_pct_likelihood,5,"The UK origin and CDC endorsement are more reassuring, and the same efficacy with trusted sources makes this slightly likely for me."
